source_element_key,blockface,side,capacity,area,subarea,category,time_limit_min,lat,lng
53805,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,4,Denny Triangle,North,Paid Parking,240,47.61672619,-122.33644763
53806,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,6,Denny Triangle,North,Paid Parking,240,47.61680818,-122.33632144
8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,3,Denny Triangle,North,Paid Parking,240,47.61827352,-122.33879349
31310,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,13,South Lake Union,South,Paid Parking,600,47.61912274,-122.33968381
76434,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,11,South Lake Union,South,Paid Parking,120,47.62261473,-122.33966666
76430,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,10,South Lake Union,South,Paid Parking,120,47.62029437,-122.33968445
53810,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,2,South Lake Union,South,Paid Parking,600,47.62387194,-122.33965677
8626,9TH AVE N BETWEEN ROY ST AND WESTLAKE AVE N,E,5,South Lake Union,North,Paid Parking,600,47.62609289,-122.33958113
31313,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,W,4,South Lake Union,South,Paid Parking,120,47.62144373,-122.33986607
8637,9TH AVE NE BETWEEN NE 45TH E ST AND NE 47TH ST,W,15,University District,Edge,Paid Parking,240,47.66221317,-122.31846159
8854,ALASKAN ER WAY BETWEEN MADISON ST AND SPRING ST,NE,8,Commercial Core,Waterfront,Paid Parking,120,47.60431112,-122.3383856
31510,ALASKAN ER WAY BETWEEN MARION ST AND MADISON ST,NE,6,Commercial Core,Waterfront,Paid Parking,120,47.60358859,-122.33775965
76654,ALASKAN ER WAY S BETWEEN S JACKSON ST AND S KING ST,E,6,Pioneer Square,Edge,Paid Parking,120,47.59873136,-122.33541746
54022,ALASKAN ER WAY S BETWEEN S WASHINGTON ST AND S MAIN ST,E,4,Pioneer Square,Edge,Paid Parking,120,47.60045004,-122.33545189
8870,ALASKAN ER WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,NE,2,Pioneer Square,Edge,Paid Parking,120,47.60129626,-122.33564153
31498,ALASKAN WAY BETWEEN BLANCHARD ST AND XW BELL ST,NE,12,Belltown,South,Paid Parking,120,47.61117107,-122.34809425
8841,ALASKAN WAY BETWEEN CLAY ST AND BROAD ST,SW,6,Belltown,North,Paid Parking,240,47.61461633,-122.35452821
31493,ALASKAN WAY BETWEEN LENORA ST AND BLANCHARD ST,SW,8,Belltown,South,Paid Parking,120,47.61026981,-122.34696795
31494,ALASKAN WAY BETWEEN LENORA ST AND BLANCHARD ST,NE,7,Belltown,South,Paid Parking,120,47.6104002,-122.34680045
76618,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST,NE,8,Commercial Core,Waterfront,Paid Parking,120,47.60486127,-122.33933288
54006,ALASKAN WAY BETWEEN UNION ST AND PIKE HILL CLIMB,NE,6,Commercial Core,Waterfront,Paid Parking,120,47.60739771,-122.34183478
31486,ALASKAN WAY BETWEEN UNIVERSITY ST AND UNION ST,NE,4,Commercial Core,Waterfront,Paid Parking,120,47.60644231,-122.3407868
76625,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,SW,6,Belltown,North,Paid Parking,240,47.61376528,-122.35312622
76626,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,NE,9,Belltown,North,Paid Parking,240,47.61393711,-122.35301623
76621,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,SW,13,Belltown,South,Paid Parking,120,47.6095449,-122.34572989
76622,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,NE,8,Belltown,South,Paid Parking,120,47.60963243,-122.34549519
54010,ALASKAN WAY BETWEEN XW BELL ST AND WALL ST,NE,8,Belltown,North,Paid Parking,240,47.61220724,-122.34987647
54037,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,NW,11,First Hill,,Paid Parking,120,47.603684,-122.32227056
54038,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,SE,8,First Hill,,Restricted Parking Zone,120,47.60360867,-122.32217322
76682,ALDER ST BETWEEN DEAD END AND 9TH AVE,SE,8,First Hill,,Paid Parking,120,47.60303707,-122.32354044
31541,ALDER ST BETWEEN TERRY AVE AND BROADWAY,NW,4,First Hill,,Restricted Parking Zone,120,47.60411979,-122.32125908
31542,ALDER ST BETWEEN TERRY AVE AND BROADWAY,SE,6,First Hill,,Restricted Parking Zone,120,47.60402508,-122.32117725
31582,ALOHA ST BETWEEN 4TH AVE N AND 5TH AVE N,S,4,Uptown,,Restricted Parking Zone,120,47.6271261,-122.34820537
76710,ALOHA ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,1,Uptown,,Restricted Parking Zone,120,47.62712158,-122.34689962
31593,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,N,15,South Lake Union,North,Paid Parking,600,47.62720712,-122.34036244
76713,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,N,4,South Lake Union,North,Paid Parking,600,47.62717661,-122.34286784
76714,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,S,8,South Lake Union,North,Paid Parking,600,47.62710533,-122.34286858
76717,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,8,South Lake Union,North,Paid Parking,600,47.62720457,-122.34165854
76718,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,8,South Lake Union,North,Paid Parking,600,47.6270675,-122.3416596
54073,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,N,10,South Lake Union,North,Paid Parking,600,47.62691411,-122.33160969
54074,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,S,9,South Lake Union,North,Paid Parking,600,47.62680437,-122.33162869
76721,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,N,7,South Lake Union,North,Paid Parking,120,47.6269241,-122.33007554
76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,6,Ballard,Core,Paid Parking,120,47.66588407,-122.38271478
76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,1,Ballard,Core,Paid Parking,30,47.66608103,-122.38267721
31853,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,SW,25,Ballard,Core,Paid Parking,120,47.66808303,-122.38563801
31854,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,NE,8,Ballard,Core,Paid Parking,120,47.66824127,-122.38558818
9109,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,SW,3,Ballard,Edge,Paid Parking,240,47.66473624,-122.3813686
9110,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,NE,4,Ballard,Edge,Paid Parking,240,47.6648245,-122.38119769
31849,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,SW,11,Ballard,Core,Paid Parking,120,47.66700483,-122.38403049
31850,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,NE,14,Ballard,Core,Paid Parking,120,47.66711216,-122.3838976
9141,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,SW,14,Ballard,Edge,Paid Parking,240,47.6680045,-122.37968866
9142,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,NE,11,Ballard,Edge,Paid Parking,240,47.66814317,-122.37960314
31889,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,NW,17,Belltown,North,Paid Parking,240,47.61453651,-122.34745116
31890,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,SE,8,Belltown,North,Paid Parking,240,47.61444164,-122.34729378
76985,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,NW,8,Belltown,North,Paid Parking,240,47.61518501,-122.34662847
76986,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,SE,8,Belltown,North,Paid Parking,240,47.61507876,-122.34644272
31893,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,NW,3,Belltown,North,Paid Parking,240,47.61587638,-122.34570735
31894,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,SE,3,Belltown,North,Paid Parking,240,47.61578617,-122.34555473
9149,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,NW,8,Belltown,North,Paid Parking,240,47.61652205,-122.34489933
9150,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,SE,4,Belltown,North,Paid Parking,240,47.61641582,-122.34471355
76989,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,NW,4,Belltown,North,Paid Parking,240,47.61719267,-122.34404293
76990,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,SE,6,Belltown,North,Paid Parking,240,47.61708545,-122.34385843
9145,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,4,Belltown,North,Paid Parking,240,47.61320772,-122.34915928
9146,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,7,Belltown,North,Paid Parking,240,47.61311777,-122.34900092
9157,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,NW,6,Belltown,North,Paid Parking,240,47.61818599,-122.35565852
9158,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,4,Belltown,North,Paid Parking,240,47.61806756,-122.35548849
32026,BELL ST BETWEEN 3RD AVE AND 4TH AVE,SE,2,Belltown,South,Paid Parking,120,47.61501529,-122.34425708
32030,BELL ST BETWEEN 4TH AVE AND 5TH AVE,SE,5,Belltown,South,Paid Parking,120,47.61568046,-122.34339648
77121,BELL ST BETWEEN 5TH AVE AND 6TH AVE,NW,8,Belltown,South,Paid Parking,120,47.61642924,-122.34267545
54410,BELL ST BETWEEN 8TH AVE AND DENNY WAY,SE,4,Denny Triangle,North,Paid Parking,240,47.6182605,-122.34007491
9278,BELL ST BETWEEN WESTERN AVE AND 1ST AVE,SE,6,Belltown,South,Paid Parking,120,47.61302495,-122.34684189
54449,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,W,8,Pike-Pine,,Restricted Parking Zone,120,47.61465635,-122.32457474
54450,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,E,11,Pike-Pine,,Paid Parking,120,47.61468365,-122.32435615
32053,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,W,8,Capitol Hill,South,Restricted Parking Zone,120,47.61580362,-122.32458536
32054,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,E,19,Capitol Hill,South,Restricted Parking Zone,120,47.61582123,-122.32437474
32049,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,W,7,Pike-Pine,,Restricted Parking Zone,120,47.61353905,-122.32450368
9353,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,NW,17,Belltown,South,Paid Parking,120,47.61300041,-122.34481681
9354,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,SE,4,Belltown,South,Paid Parking,120,47.61292255,-122.3446913
77217,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,NW,6,Belltown,South,Paid Parking,120,47.61367039,-122.34397195
77218,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,SE,13,Belltown,South,Paid Parking,120,47.61356962,-122.34383836
9357,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,NW,5,Belltown,South,Paid Parking,120,47.61434424,-122.34310029
9358,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,SE,9,Belltown,South,Paid Parking,120,47.61425294,-122.34294906
77221,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,NW,6,Belltown,South,Paid Parking,120,47.61500119,-122.34223441
77222,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,SE,4,Belltown,South,Paid Parking,120,47.61491872,-122.34210409
77225,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,NW,7,Belltown,South,Paid Parking,120,47.61566637,-122.34138494
77229,BLANCHARD ST BETWEEN 6TH AVE AND 7TH AVE,NW,4,Denny Triangle,North,Paid Parking,240,47.61632966,-122.3405162
54513,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,NW,8,Belltown,South,Paid Parking,120,47.61233327,-122.34568472
54514,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,SE,4,Belltown,South,Paid Parking,120,47.6122539,-122.34555039
77261,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,SW,2,Denny Triangle,North,Paid Parking,240,47.61812378,-122.33485267
77262,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,NE,4,Denny Triangle,North,Paid Parking,240,47.6182961,-122.3348533
77265,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,W,3,South Lake Union,South,Paid Parking,600,47.61912646,-122.33599288
32125,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,23,South Lake Union,South,Paid Parking,600,47.6226007,-122.33595638
32126,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,10,South Lake Union,South,Paid Parking,120,47.62261492,-122.33572918
32121,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,W,2,South Lake Union,South,Paid Parking,120,47.62027032,-122.33596324
32122,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,15,South Lake Union,South,Paid Parking,120,47.62028326,-122.33576039
32129,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,5,South Lake Union,South,Paid Parking,120,47.62386321,-122.33592998
32130,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,7,South Lake Union,South,Paid Parking,120,47.62387342,-122.33573119
9393,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,W,3,South Lake Union,South,Paid Parking,120,47.62142469,-122.33595379
9394,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,E,2,South Lake Union,South,Paid Parking,120,47.62142529,-122.33575104
77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,7,Pike-Pine,,Restricted Parking Zone,120,47.6146611,-122.3234816
32177,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,W,5,Capitol Hill,South,Restricted Parking Zone,120,47.61581966,-122.32352842
32173,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,W,9,Pike-Pine,,Restricted Parking Zone,120,47.61352495,-122.32346094
9421,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,SW,5,First Hill,,Paid Parking,120,47.61107432,-122.32224767
9422,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,NE,8,First Hill,,Paid Parking,120,47.61113665,-122.32210446
54606,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,NE,5,First Hill,,Paid Parking,120,47.61039901,-122.3214265
54610,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,NE,7,First Hill,,Restricted Parking Zone,120,47.61256215,-122.32340074
77313,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,SW,6,First Hill,,Paid Parking,120,47.61177526,-122.32285409
77314,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,NE,8,First Hill,,Restricted Parking Zone,120,47.61183608,-122.32272379
54673,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,NW,7,Belltown,North,Paid Parking,240,47.61796364,-122.35129465
9441,BROAD ST BETWEEN DENNY WAY AND 4TH AVE N,NW,11,Uptown Triangle,,Paid Parking,240,47.61920323,-122.34967871
9442,BROAD ST BETWEEN DENNY WAY AND 4TH AVE N,SE,9,Uptown Triangle,,Paid Parking,240,47.61911503,-122.34952886
32230,BROAD ST BETWEEN JOHN ST AND 5TH AVE N,SE,5,Uptown Triangle,,Paid Parking,240,47.62018289,-122.348136
54669,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,NW,5,Belltown,North,Paid Parking,240,47.61664133,-122.35303647
32258,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,E,3,First Hill,,Paid Parking,120,47.60984775,-122.32064833
54725,BROADWAY BETWEEN E PIKE ST AND E PINE ST,W,8,Pike-Pine,,Paid Parking,120,47.61467932,-122.32089936
54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,6,Capitol Hill,South,Paid Parking,120,47.615854,-122.32093008
54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,10,Capitol Hill,South,Paid Parking,120,47.61585834,-122.32070714
54722,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,E,7,First Hill,,Paid Parking,120,47.6121046,-122.32063959
9461,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,W,12,Capitol Hill,South,Paid Parking,120,47.61694964,-122.32092724
9462,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,E,4,Capitol Hill,South,Paid Parking,120,47.61695112,-122.32072453
9453,BROADWAY BETWEEN YESLER WAY AND E FIR ST,W,5,First Hill,,Paid Parking,120,47.60219533,-122.32085212
9454,BROADWAY BETWEEN YESLER WAY AND E FIR ST,E,7,First Hill,,Paid Parking,120,47.60220106,-122.32062514
54754,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,E,6,Pike-Pine,,Paid Parking,240,47.61188096,-122.31980299
77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,5,Pike-Pine,,Paid Parking,240,47.61255277,-122.31980685
9469,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,W,9,Capitol Hill,South,Paid Parking,120,47.61932425,-122.32096913
9470,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,E,8,Capitol Hill,South,Paid Parking,120,47.61932307,-122.32075419
32265,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,W,4,Capitol Hill,North,Paid Parking,120,47.62255637,-122.32102062
32266,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,E,8,Capitol Hill,North,Paid Parking,120,47.62255516,-122.32080973
9477,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,W,8,Capitol Hill,North,Paid Parking,120,47.62467789,-122.3210662
9478,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,E,4,Capitol Hill,North,Paid Parking,120,47.62464606,-122.32083146
9473,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,W,4,Capitol Hill,North,Paid Parking,120,47.62050882,-122.32098799
9474,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,E,13,Capitol Hill,North,Paid Parking,120,47.62050766,-122.32077305
54737,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,W,15,Capitol Hill,North,Paid Parking,120,47.62369682,-122.32104278
54738,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,E,5,Capitol Hill,North,Paid Parking,120,47.62368073,-122.32081137
54741,BROADWAY E BETWEEN E ROY W ST AND E ALOHA ST,W,6,Capitol Hill,North,Paid Parking,120,47.62597214,-122.32141642
54733,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,W,11,Capitol Hill,North,Paid Parking,120,47.62152987,-122.32100027
54734,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,E,8,Capitol Hill,North,Paid Parking,120,47.6215287,-122.32078533
54765,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,W,18,University District,Core,Paid Parking,120,47.65755256,-122.31447503
54766,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,E,16,University District,Core,Paid Parking,120,47.65756816,-122.31429199
77389,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,16,University District,Core,Paid Parking,120,47.65904109,-122.31442982
77390,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,7,University District,Core,Paid Parking,120,47.65903895,-122.3142513
77393,BROOKLYN AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,8,University District,Core,Paid Parking,120,47.6605153,-122.31439334
9509,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,14,University District,Core,Paid Parking,120,47.66217406,-122.31432926
32289,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,19,University District,Core,Paid Parking,120,47.66400472,-122.31431739
32290,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,16,University District,Core,Paid Parking,120,47.6640034,-122.31413072
32297,BROOKLYN AVE NE BETWEEN NE 65TH ST AND NE 66TH ST,W,4,Roosevelt,,Paid Parking,240,47.67616419,-122.31440402
9677,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,NW,7,Belltown,North,Paid Parking,240,47.61621189,-122.35024738
9678,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,SE,5,Belltown,North,Paid Parking,240,47.61608617,-122.3500868
54953,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,NW,7,Belltown,North,Paid Parking,240,47.61685194,-122.34942031
54954,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,Belltown,North,Paid Parking,240,47.61673547,-122.34924775
32429,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,NW,7,Belltown,North,Paid Parking,240,47.61750448,-122.34854447
32430,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,SE,8,Belltown,North,Paid Parking,240,47.61740601,-122.34838097
32433,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,NW,3,Belltown,North,Paid Parking,240,47.61818792,-122.34772514
32434,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,SE,2,Belltown,North,Paid Parking,240,47.6181351,-122.34751872
9673,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,4,Belltown,North,Paid Parking,240,47.61487144,-122.35196004
9674,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,9,Belltown,North,Paid Parking,240,47.61477551,-122.35180404
32425,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,NW,9,Belltown,North,Paid Parking,240,47.61553753,-122.35110871
32426,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,SE,6,Belltown,North,Paid Parking,240,47.61541688,-122.35096316
32461,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,NW,8,Pioneer Square,Core,Paid Parking,120,47.6028645,-122.33374264
32462,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,SE,7,Pioneer Square,Core,Paid Parking,120,47.6027526,-122.33364026
77545,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,NW,8,Pioneer Square,Core,Paid Parking,120,47.60331352,-122.33266198
77546,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,SE,3,Pioneer Square,Core,Paid Parking,120,47.60320717,-122.33256944
77549,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,NW,4,Commercial Core,Financial,Paid Parking,120,47.60376907,-122.33155793
77550,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,SE,9,Commercial Core,Financial,Paid Parking,120,47.60366272,-122.33146539
94651,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,NW,11,Commercial Core,Financial,Paid Parking,120,47.6042352,-122.33045145
32470,CHERRY ST BETWEEN 8TH AVE AND 9TH AVE,SE,7,First Hill,,Restricted Parking Zone,120,47.60600256,-122.32592436
77557,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,NW,7,First Hill,,Paid Parking,120,47.60654852,-122.32487277
77558,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,SE,12,First Hill,,Restricted Parking Zone,120,47.60646959,-122.32478402
77562,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,SE,11,First Hill,,Paid Parking,120,47.60739467,-122.32255557
9702,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,SE,3,First Hill,,Paid Parking,120,47.60787279,-122.32142554
9697,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,NW,11,First Hill,,Paid Parking,120,47.60700114,-122.32379003
9698,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,SE,6,First Hill,,Restricted Parking Zone,120,47.60692222,-122.32370126
9721,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,NW,4,Belltown,North,Paid Parking,240,47.61674142,-122.35121044
9722,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,SE,13,Belltown,North,Paid Parking,240,47.61663318,-122.35102727
32489,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,NW,14,Belltown,North,Paid Parking,240,47.61740397,-122.35035405
54985,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,NW,6,Belltown,North,Paid Parking,240,47.61806027,-122.34947863
54986,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,SE,8,Belltown,North,Paid Parking,240,47.61799756,-122.34929581
77569,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,9,Belltown,North,Paid Parking,240,47.61542497,-122.35290183
77570,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,17,Belltown,North,Paid Parking,240,47.61532287,-122.35273225
77573,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,NW,7,Belltown,North,Paid Parking,240,47.61606995,-122.35206772
77574,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,14,Belltown,North,Paid Parking,240,47.6159769,-122.35191338
77609,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,NW,5,Commercial Core,Financial,Paid Parking,120,47.60447615,-122.33220929
77610,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,SE,4,Commercial Core,Financial,Paid Parking,120,47.60437894,-122.332118
9769,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,NW,3,Commercial Core,Financial,Paid Parking,120,47.60494713,-122.33108355
9770,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,SE,4,Commercial Core,Financial,Paid Parking,120,47.6048449,-122.33100429
77613,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,NW,6,Commercial Core,Financial,Paid Parking,120,47.60541497,-122.3299804
77618,COLUMBIA ST BETWEEN 7TH AVE AND 8TH AVE,SE,7,First Hill,,Paid Parking,120,47.60626271,-122.327653
32554,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE,SE,3,First Hill,,Paid Parking,120,47.606704,-122.32659016
55025,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,NW,7,First Hill,,Paid Parking,120,47.60726592,-122.32553133
55026,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,SE,10,First Hill,,Restricted Parking Zone,120,47.60718161,-122.32544003
55029,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,NW,10,First Hill,,Paid Parking,120,47.60771806,-122.3244191
55030,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,SE,5,First Hill,,Paid Parking,120,47.60764057,-122.32435775
134961,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,W,8,South Lake Union,North,Paid Parking,120,47.62757257,-122.34243224
134962,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,E,4,South Lake Union,North,Paid Parking,120,47.62759084,-122.34221309
77993,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,W,9,South Lake Union,North,Paid Parking,120,47.63099759,-122.34240192
77994,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,E,7,South Lake Union,North,Paid Parking,120,47.63096125,-122.34218322
55369,DEXTER AVE N BETWEEN DENNY WAY AND JOHN ST,W,3,South Lake Union,South,Paid Parking,120,47.61913275,-122.34254683
55370,DEXTER AVE N BETWEEN DENNY WAY AND JOHN ST,E,2,South Lake Union,South,Paid Parking,120,47.61912951,-122.3422468
10054,DEXTER AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,5,South Lake Union,South,Paid Parking,120,47.62263094,-122.34221647
